date,gross_pnl,trade_cost,borrow_cost,net_pnl,gross_long,gross_short,gross_notional,turnover_$,n_long,n_short
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-09-22,53987.813774975664,10000.0,396.82539682539687,43590.988378150265,24999999.999999996,25000000.0,50000000.0,50000000.0,37,37
2015-09-23,-138856.3971513811,20431.624934668595,396.82539682539687,-159684.84748287508,25000000.0,24999999.999999996,50000000.0,70401741.76171918,36,36
2015-09-24,248794.00427235317,20000.000000000007,396.82539682539664,228397.17887552778,25000000.0,25000000.0,50000000.0,69362828.4726488,36,36
2015-09-25,-103828.45108340209,20096.045741672388,396.8253968253968,-124321.32222189989,25000000.000000007,25000000.0,50000000.00000001,63942901.94332357,36,36
2015-09-28,61004.22652276247,20163.065284450753,396.8253968253968,40444.33584148632,24999999.999999996,25000000.0,50000000.0,67173309.0669961,36,36
2015-09-29,0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-02,10891.131376233534,10000.0,396.8253968253967,494.30597940813726,24999999.999999996,24999999.999999996,49999999.99999999,49999999.99999999,36,36
2015-10-05,0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,49999999.99999999,0,0
2015-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-13,55783.05638350755,9999.999999999995,396.82539682539675,45386.23098668216,25000000.000000004,24999999.999999996,50000000.0,50000000.0,36,36
2015-10-14,0.0,9999.999999999995,0.0,-9999.999999999995,0.0,0.0,0.0,50000000.0,0,0
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-08,151333.54280379516,10000.000000000005,396.8253968253967,140936.71740696978,25000000.0,25000000.0,50000000.0,50000000.0,35,35
2015-12-09,0.0,10000.000000000005,0.0,-10000.000000000005,0.0,0.0,0.0,50000000.0,0,0
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-11,-73364.0827533045,10000.000000000002,396.82539682539675,-83760.9081501299,25000000.0,25000000.000000004,50000000.0,50000000.0,36,36
2015-12-14,182494.67579031296,20087.315525414186,396.8253968253968,162010.5348680734,25000000.000000004,25000000.0,50000000.0,70066657.04438558,36,36
2015-12-15,0.0,10000.000000000005,0.0,-10000.000000000005,0.0,0.0,0.0,50000000.0,0,0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-18,-17512.453870386256,10000.000000000004,396.825396825397,-27909.279267211656,25000000.000000004,25000000.0,50000000.0,50000000.0,36,36
2015-12-21,0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
2015-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-01-04,-5322.227195082592,10000.000000000002,396.8253968253968,-15719.05259190799,25000000.000000004,24999999.999999996,50000000.0,50000000.0,38,38
2016-01-05,0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
2016-01-06,-242447.35988827923,10000.000000000002,396.82539682539675,-252844.1852851046,25000000.0,25000000.0,50000000.0,50000000.0,38,38
2016-01-07,211576.22341717704,20000.000000000004,396.8253968253968,191179.39802035165,24999999.999999996,25000000.0,50000000.0,59638809.48365877,38,38
2016-01-08,123153.2029456736,20056.746670480232,396.82539682539675,102699.63087836797,25000000.0,25000000.0,50000000.0,55955817.23885554,38,38
2016-01-11,244824.70413504692,20064.642558711334,396.82539682539704,224363.2361795102,25000000.0,25000000.000000007,50000000.00000001,44550056.04180676,38,38
2016-01-12,74758.04619311434,20000.000000000007,396.8253968253968,54361.22079628893,24999999.999999996,24999999.999999996,49999999.99999999,62537170.18130352,38,38
2016-01-13,0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,49999999.99999999,0,0
2016-01-14,-790861.4606907567,9999.999999999998,396.8253968253968,-801258.2860875821,24999999.999999996,24999999.999999996,49999999.99999999,49999999.99999999,38,38
2016-01-15,154891.23484603787,20267.438446927023,396.82539682539664,134226.97100228546,25000000.0,24999999.999999993,49999999.99999999,69901654.50854242,37,37
2016-01-19,-121608.83262258543,19999.99999999999,396.8253968253968,-142005.6580194108,25000000.000000004,25000000.000000004,50000000.00000001,91302194.77205355,37,37
2016-01-20,-324117.47905810585,19999.999999999996,396.82539682539675,-344514.30445493123,25000000.000000004,25000000.000000004,50000000.00000001,85095393.04118893,36,36
2016-01-21,374754.0803285995,20250.146600731798,396.82539682539675,354107.1083310423,24999999.999999996,25000000.0,50000000.0,80150706.13696054,35,35
2016-01-22,-323128.0126688527,20000.0,396.8253968253967,-343524.8380656781,25000000.000000004,24999999.999999996,50000000.0,75417186.42680006,36,36
2016-01-25,185286.38905104948,20677.083650877696,396.8253968253968,164212.4800033464,25000000.000000004,25000000.0,50000000.0,86516542.12372519,36,36
2016-01-26,0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-02-02,226143.80053376252,10000.000000000004,396.82539682539687,215746.97513693714,25000000.0,25000000.000000004,50000000.0,50000000.0,35,35
2016-02-03,0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-02-05,-188318.31955956234,9999.999999999998,396.82539682539675,-198715.14495638772,24999999.999999996,24999999.999999996,49999999.99999999,49999999.99999999,35,35
2016-02-08,-375558.1014545844,20622.2291075212,396.82539682539675,-396577.15595893096,25000000.0,24999999.999999996,50000000.0,82354366.90787324,37,37
2016-02-09,187432.9129932588,20000.000000000004,396.82539682539687,167036.0875964334,25000000.0,25000000.0,50000000.0,75429513.66042355,37,37
2016-02-10,30725.67024008849,20426.335078371096,396.82539682539687,9902.509764891996,25000000.0,25000000.0,50000000.0,74650253.43992613,36,36
2016-02-11,178391.72341545988,20276.99109641317,396.82539682539675,157717.90692222133,25000000.000000004,24999999.999999996,50000000.0,81702358.35513625,36,36
2016-02-12,373637.25334078143,20000.000000000015,396.8253968253967,353240.42794395605,25000000.0,24999999.999999996,50000000.0,75429780.9623786,37,37
2016-02-16,145324.00198847704,20541.713380973695,396.8253968253968,124385.46321067795,25000000.0,25000000.000000004,50000000.0,82333565.5004034,38,38
2016-02-17,-98091.61704440432,21527.876852871144,396.8253968253968,-120016.31929410087,25000000.0,24999999.999999996,50000000.0,84111201.17485449,37,37
2016-02-18,4104.293612147861,21226.20149592799,396.8253968253968,-17518.733280605527,25000000.000000004,25000000.0,50000000.0,90875970.29150096,36,36
2016-02-19,183537.32856044362,21524.364030195917,396.82539682539675,161616.13913342232,25000000.0,25000000.0,50000000.0,84151339.01808354,37,37
2016-02-22,0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
2016-02-23,-60642.9728987034,10000.0,396.8253968253968,-71039.7982955288,24999999.999999996,25000000.0,50000000.0,50000000.0,37,37
2016-02-24,0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-15,42065.329336867304,10000.000000000004,396.82539682539675,31668.503940041905,25000000.000000004,25000000.0,50000000.0,50000000.0,39,39
2016-03-16,0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-03,70438.2601940528,10000.0,396.82539682539675,60041.4347972274,25000000.0,25000000.0,50000000.0,50000000.0,34,34
2016-05-04,327335.4306625976,20000.000000000004,396.82539682539675,306938.6052657722,25000000.0,25000000.0,50000000.0,63191242.9548899,32,32
2016-05-05,0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-10,-186339.90271110513,9999.999999999998,396.8253968253968,-196736.7281079305,25000000.0,25000000.0,50000000.0,50000000.0,36,36
2016-06-13,0.0,9999.999999999998,0.0,-9999.999999999998,0.0,0.0,0.0,50000000.0,0,0
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-06-24,-137058.70738477516,9999.999999999998,396.8253968253967,-147455.53278160054,25000000.0,25000000.0,50000000.0,50000000.0,37,37
2016-06-27,581675.0473780888,19999.99999999999,396.82539682539675,561278.2219812634,24999999.999999993,25000000.0,49999999.99999999,73262480.38493147,38,38
2016-06-28,212093.1453636972,20106.976207947737,396.82539682539687,191589.34375892408,25000000.000000004,25000000.0,50000000.0,73930684.09031296,38,38
2016-06-29,57050.84477608052,20000.00000000001,396.82539682539675,36654.019379255114,24999999.999999996,25000000.000000004,50000000.0,79983621.06936511,38,38
2016-06-30,-39772.89382786963,20000.000000000007,396.82539682539687,-60169.719224695036,25000000.0,25000000.0,50000000.0,82652859.49055374,38,38
2016-07-01,178881.30897276488,21475.07602461012,396.82539682539675,157009.40755132938,25000000.0,25000000.0,50000000.0,92780576.80356568,38,38
2016-07-05,0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
2016-07-06,218596.22754326352,10000.0,396.82539682539675,208199.40214643814,25000000.0,25000000.0,50000000.0,50000000.0,38,38
2016-07-07,0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
